date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:26	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-6455dc47-be2da3cb51ae3e55;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/css/magnific-popup.css	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/css/magnific-popup.css	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:27	4007/4007	---M-Z	200	added ('OK')	text/css	etag:%22fa7-6455dc47-1f4a4f3fa4d9a901;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/css/nice-select.css	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/css/nice-select.css	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:27	3708/3708	---M-Z	200	added ('OK')	text/css	etag:%22e7c-6455dc47-276e02143a376297;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/css/odometer.css	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/css/odometer.css	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:28	206788/206788	---M-Z	200	added ('OK')	text/css	etag:%22327c4-6455dc47-fdc8e5eb89e7fa0e;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/css/style.css	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/css/style.css	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:28	9105/9105	---M-Z	200	added ('OK')	image/svg+xml	etag:%222391-6455dc47-a3d2655cfd38e1f9;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/logo/site_logo_white.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/logo/site_logo_white.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:28	8610/8610	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221a2-6455dc47-897a2c24bff4d82a;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/logo/site_logo_dark.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/logo/site_logo_dark.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:29	55629/55629	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/personal_portfolio.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/personal_portfolio.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:29	69818/69818	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/startup_business.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/startup_business.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:30	70067/70067	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/digital_agency.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/digital_agency.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:31	93631/93631	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/business_consulting.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/business_consulting.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:31	70533/70533	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/it_agency.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/it_agency.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:32	94814/94814	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/index_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/index_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:33	57994/57994	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/personal_portfolio_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/personal_portfolio_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:33	73792/73792	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/startup_business_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/startup_business_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:34	73808/73808	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/digital_agency_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/digital_agency_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:35	96164/96164	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/business_consulting_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/business_consulting_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:35	74765/74765	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/it_agency_rtl.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/it_agency_rtl.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:36	37493/37493	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/blog.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/blog.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:37	68654/68654	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/service.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/service.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:37	41810/41810	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/service_2.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/service_2.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:38	46134/46134	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/service_3.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/service_3.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:38	44139/44139	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/service_4.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/service_4.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:39	87281/87281	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/service_details.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/service_details.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:39	33419/33419	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/portfolio.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/portfolio.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:40	32567/32567	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/portfolio_grid.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/portfolio_grid.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:40	30801/30801	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/portfolio_fullwidth.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/portfolio_fullwidth.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:40	31760/31760	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/portfolio_masonry.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/portfolio_masonry.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:41	34545/34545	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/portfolio_details.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/portfolio_details.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:41	49716/49716	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/about.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/about.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:41	35162/35162	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/about_2.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/about_2.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:42	32583/32583	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/team.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/team.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:43	34981/34981	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/blog_classic.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/blog_classic.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:43	42857/42857	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/blog_left_sidebar.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/blog_left_sidebar.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:43	42747/42747	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/blog_right_sidebar.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/blog_right_sidebar.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:44	52345/52345	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/blog_details.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/blog_details.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:44	40014/40014	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/testimonial.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/testimonial.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:45	40798/40798	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/pricing.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/pricing.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:45	35601/35601	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/terms_conditions.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/terms_conditions.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:45	35595/35595	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/policy_privacy.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/policy_privacy.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:46	10055/10055	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/signin.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/signin.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:46	10193/10193	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/signup.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/signup.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:46	27947/27947	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/client_form.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/client_form.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:47	24213/24213	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/error.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/error.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:47	37748/37748	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/faq.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/faq.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:48	29106/29106	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/contact.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/contact.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:49	36933/36933	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/contact_2.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/contact_2.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:49	9221/9221	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20May%202023%2004:49:11%20GMT	http://html.bdevs.net/paradox_prev/paradox/comming_soon.html	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/comming_soon.html	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:49	3188/3188	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c74-6455dc47-7ed2931544e35f4;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/icons/icon_globe.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/icons/icon_globe.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:50	673/673	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a1-6455dc47-5f10eada2c1abe89;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_1.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_1.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:51	170/170	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa-6455dc47-5e3cab2024408842;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_2.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_2.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:51	575/575	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223f-6455dc47-e8be39ba66abb35;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_2.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_2.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:52	7172/7172	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c04-6455dc47-b92957e41a70e8ce;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_line.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_line.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:52	3182/3182	---M--	200	added ('OK')	image/png	etag:%22c6e-6455dc47-9d08e858846de1b3;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_1.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_1.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:53	1936/1936	---M--	200	added ('OK')	image/png	etag:%22790-6455dc47-f0804b706eb4caf3;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_2.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_2.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:53	1608/1608	---M--	200	added ('OK')	image/png	etag:%22648-6455dc47-d67e37dbde58a89;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_4.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_4.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:53	4492/4492	---M--	200	added ('OK')	image/png	etag:%22118c-6455dc47-f59308c3d8e37059;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_3.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_3.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:54	1782/1782	---M--	200	added ('OK')	image/png	etag:%226f6-6455dc47-1f0df300f20fdbb3;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_5.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/clients/client_logo_5.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:07:55	361/361	---M-Z	200	added ('OK')	image/svg+xml	etag:%22169-6455dc47-241460343575f88b;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_3.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/shapes/shape_circle_half_3.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:05	58844/58844	---M--	200	added ('OK')	image/jpeg	etag:%22e5dc-6455dc47-e911a6d5f6838d2e;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_2.jpg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_2.jpg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:06	181916/181916	---M--	200	added ('OK')	image/png	etag:%222c69c-6455dc47-50706c3fd70cb90;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/banner/hero_banner_image_1.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/banner/hero_banner_image_1.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:08	83325/83325	---M--	200	added ('OK')	image/jpeg	etag:%221457d-6455dc47-5b9a975479384fad;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_1.jpg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_1.jpg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:09	358/358	---M-Z	200	added ('OK')	image/svg+xml	etag:%22166-6455dc47-ce3652e03c94ea51;gz%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/icons/icon_quote_white.svg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/icons/icon_quote_white.svg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:11	3563/3563	---M--	200	added ('OK')	image/png	etag:%22deb-6455dc47-d7f15087c324822d;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_1.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_1.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:12	43449/43449	---M--	200	added ('OK')	image/jpeg	etag:%22a9b9-6455dc47-784d2d520d6e7e5f;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_3.jpg	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/portfolio/portfolio_lfi_image_3.jpg	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:12	4135/4135	---M--	200	added ('OK')	image/png	etag:%221027-6455dc47-4ba214ba4d113aa2;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_2.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_2.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:14	3420/3420	---M--	200	added ('OK')	image/png	etag:%22d5c-6455dc47-2a01f78ddca14228;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_3.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_3.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:15	149499/149499	---M--	200	added ('OK')	image/png	etag:%22247fb-6455dc47-9b5222e54cbd95b5;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/about/about_image_1.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/about/about_image_1.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
18:08:15	3511/3511	---M--	200	added ('OK')	image/png	etag:%22db7-6455dc47-23559d47546c3ec5;;;%22	http://html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_4.png	C:/My%20Web%20Sites/Grafixxi/html.bdevs.net/paradox_prev/paradox/assets/images/meta/avatar_4.png	(from http://html.bdevs.net/paradox_prev/paradox/index.html)
